Date of Encashment,Name of Political Party,Account Number of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16693,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16661,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16669,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16699,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16671,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16683,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16679,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16685,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16677,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16667,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16663,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17205,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16695,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16665,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16681,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16675,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17203,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16697,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17207,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16687,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16659,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17201,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16691,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16689,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16674,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16666,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16682,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16662,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16678,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17208,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16680,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17202,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16672,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16676,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16692,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16684,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16686,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17210,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16698,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17206,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16668,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16694,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16688,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16664,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16696,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16700,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16690,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17204,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16670,10000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,14920,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,14918,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,14922,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,14916,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,14924,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1424,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1413,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1417,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1422,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1402,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1411,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1415,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1419,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1405,1000000,691,7516991
20-11-2023,BHARATIYA JANATA PARTY,*******8244,TL,1426,1000000,691,7516991
20-11-2023,BIJU JANATA DAL,*******4340,OC,15649,10000000,41,3114562
20-11-2023,BIJU JANATA DAL,*******4340,OC,15643,10000000,41,3114562
20-11-2023,BIJU JANATA DAL,*******4340,OC,15651,10000000,41,3114562
20-11-2023,BIJU JANATA DAL,*******4340,OC,15645,10000000,41,3114562
20-11-2023,BIJU JANATA DAL,*******4340,OC,15647,10000000,41,3114562
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16832,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16826,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16838,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16834,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16824,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16830,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16818,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16836,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16828,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16822,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15658,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15654,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15656,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15660,10000000,691,7516991
20-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,15652,10000000,691,7516991
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16821,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16809,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16815,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16801,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16805,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16795,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16807,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16791,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16783,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16817,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16799,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16803,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16793,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16785,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16811,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16797,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16813,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16789,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16787,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16819,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16814,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16808,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16802,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16810,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16812,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16804,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16806,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16800,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16798,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16796,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16859,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16861,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16863,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16867,10000000,691,8212066
21-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16865,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16855,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16853,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16820,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16833,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16849,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16841,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16831,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16816,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16839,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16825,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16845,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16857,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16851,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16829,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16827,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16847,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16823,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16837,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16835,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16843,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16846,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16858,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16856,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16842,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16840,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16844,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16854,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16848,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16852,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16850,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16893,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16897,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16889,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16907,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16895,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16891,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16903,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16901,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16905,10000000,691,8212066
21-11-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16899,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16916,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16930,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16926,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16912,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16936,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16924,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16908,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16940,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16910,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16918,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16942,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16914,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16920,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16932,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16946,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16938,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16928,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16934,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16944,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16922,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16958,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16966,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16964,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16960,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,16962,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15665,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15677,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15675,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15673,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15669,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15663,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15667,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15671,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15659,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,15661,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17372,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17338,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17376,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17320,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17364,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17368,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17326,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17356,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17336,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17386,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17340,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17360,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17354,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17384,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17378,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17388,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17328,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17390,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17312,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17358,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17316,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17334,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17366,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17374,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17322,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17324,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17314,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17332,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17342,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17318,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17382,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17362,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17352,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17380,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17350,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17370,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17346,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17348,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17344,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17330,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17229,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17239,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17235,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17247,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17241,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17231,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17245,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17243,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17233,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17237,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17393,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17323,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17409,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17411,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17315,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17387,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17343,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17361,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17355,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17383,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17373,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17399,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17377,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17333,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17313,10000000,691,8212066
22-11-2023,BHARATIYA JANATA PARTY,*******8244,OC,17319,10000000,691,8212066
